image_name,target
ISIC_0052060,2.5086278e-05
ISIC_0052349,0.0003043805
ISIC_0058510,0.00069494295
ISIC_0073313,0.00022178191
ISIC_0073502,0.00093112304
ISIC_0074618,0.06891768
ISIC_0076801,0.001351272
ISIC_0077586,0.2585575
ISIC_0082004,0.00043818468
ISIC_0082785,0.00011675768
ISIC_0085332,1.3602101e-05
ISIC_0087243,0.00023490794
ISIC_0088167,3.7691477e-06
ISIC_0089356,3.1116542e-05
ISIC_0090283,0.0016541965
ISIC_0092481,0.00018101496
ISIC_0095455,0.00013244867
ISIC_0095790,0.0013778474
ISIC_0097719,0.67231417
ISIC_0099348,0.6725298
ISIC_0101040,0.0006292075
ISIC_0101383,0.0012863716
ISIC_0105104,0.5011168
ISIC_0108196,0.00014690483
ISIC_0112420,0.672526
ISIC_0114232,0.00018188453
ISIC_0115798,0.0011260327
ISIC_0116844,2.491778e-05
ISIC_0126432,2.4134051e-05
ISIC_0131485,0.0013388875
ISIC_0131912,0.014785144
ISIC_0131978,9.719823e-05
ISIC_0139322,0.04030225
ISIC_0142066,0.017304359
ISIC_0143109,0.28049973
ISIC_0148210,0.091466285
ISIC_0148937,0.0004627443
ISIC_0150213,0.0032171188
ISIC_0152553,2.46503e-05
ISIC_0153127,0.00063006417
ISIC_0154289,0.0001946169
ISIC_0155813,0.11406974
ISIC_0155983,0.6725244
ISIC_0157088,5.0466722e-05
ISIC_0158761,0.0023575379
ISIC_0161963,0.54573727
ISIC_0165178,0.121147536
ISIC_0165230,0.0046327957
ISIC_0165615,0.00039346959
ISIC_0165617,3.0624793e-05
ISIC_0165674,0.0024362586
ISIC_0165928,0.0148207415
ISIC_0166561,7.447195e-05
ISIC_0168125,0.00012841396
ISIC_0169378,0.16856901
ISIC_0169575,0.000954097
ISIC_0169906,0.67252433
ISIC_0171865,0.44709447
ISIC_0172678,0.000109114364
ISIC_0174800,0.00037910888
ISIC_0175014,0.075888455
ISIC_0175798,0.67252415
ISIC_0176152,0.0048487056
ISIC_0177083,0.0010218599
ISIC_0178235,0.18032569
ISIC_0178258,0.00013870384
ISIC_0178428,0.001475388
ISIC_0178741,0.06110253
ISIC_0180057,0.0015787039
ISIC_0182213,0.6725246
ISIC_0183334,9.088278e-05
ISIC_0183449,0.6725253
ISIC_0183658,0.00022047471
ISIC_0183771,0.0011983155
ISIC_0186715,0.67253053
ISIC_0187786,0.002174452
ISIC_0188485,0.00053548394
ISIC_0191895,0.59455776
ISIC_0192184,0.004123864
ISIC_0192807,0.00019323472
ISIC_0193289,0.6725268
ISIC_0194115,0.06510142
ISIC_0195744,0.67252815
ISIC_0195995,1.9555719e-06
ISIC_0196159,0.672528
ISIC_0196622,7.053473e-05
ISIC_0196807,0.0029345234
ISIC_0197182,7.7102275e-05
ISIC_0197440,0.40486026
ISIC_0197860,0.0034388835
ISIC_0198376,0.00015648096
ISIC_0198622,0.00030978923
ISIC_0199195,0.0046916297
ISIC_0199718,0.00018476043
ISIC_0199780,0.00068992545
ISIC_0200120,0.6725246
ISIC_0204399,0.0014128139
ISIC_0204875,0.00041853244
ISIC_0205627,0.0007010568
ISIC_0206261,9.463825e-05
ISIC_0206934,0.09530263
ISIC_0207197,0.114543624
ISIC_0208233,0.5613223
ISIC_0209640,0.00021139339
ISIC_0210915,0.00022795201
ISIC_0212435,0.0013257349
ISIC_0212468,0.26392415
ISIC_0213848,0.0072641294
ISIC_0216203,0.0008249883
ISIC_0216447,0.26104328
ISIC_0220438,0.31071472
ISIC_0220466,0.0061411383
ISIC_0223354,0.00063241104
ISIC_0223463,0.6725309
ISIC_0223760,0.00097646716
ISIC_0224309,0.0005589686
ISIC_0225471,6.087513e-05
ISIC_0225894,0.00018451078
ISIC_0226234,0.0007745248
ISIC_0227767,0.000109466935
ISIC_0228452,0.0014620688
ISIC_0229266,0.0007237658
ISIC_0230247,0.0002083214
ISIC_0230499,0.09129917
ISIC_0231539,0.00070468424
ISIC_0231788,0.0019483346
ISIC_0232763,0.67252827
ISIC_0235107,0.00208003
ISIC_0235501,0.67252916
ISIC_0235505,0.011564601
ISIC_0235542,4.4594546e-07
ISIC_0238185,0.0023326902
ISIC_0238872,0.5078464
ISIC_0239635,0.6725274
ISIC_0240839,0.0005683369
ISIC_0241566,0.67252165
ISIC_0243686,0.0009782406
ISIC_0243937,0.014890772
ISIC_0244266,0.009200642
ISIC_0244465,0.00026306347
ISIC_0244617,0.0013630041
ISIC_0244885,0.00034881203
ISIC_0245273,0.23595574
ISIC_0246008,0.0009769339
ISIC_0246211,0.0008593492
ISIC_0248702,7.2527706e-05
ISIC_0251455,0.6725281
ISIC_0251656,0.000614503
ISIC_0252811,0.6725305
ISIC_0254594,0.0013531928
ISIC_0255112,5.4610937e-06
ISIC_0256267,0.0006318318
ISIC_0258149,0.020721573
ISIC_0258489,0.00088180526
ISIC_0258717,0.00045995324
ISIC_0259209,0.6725249
ISIC_0259237,0.0061012567
ISIC_0261866,0.03568467
ISIC_0261904,0.012956121
ISIC_0261907,9.117209e-05
ISIC_0262392,0.008286562
ISIC_0262492,0.017976772
ISIC_0263920,0.0011965254
ISIC_0265011,1.9845911e-05
ISIC_0267082,0.012305474
ISIC_0268025,4.8876827e-06
ISIC_0268451,0.004499328
ISIC_0269476,0.00010511165
ISIC_0270022,0.0014565006
ISIC_0270367,0.0015531295
ISIC_0271223,0.015868742
ISIC_0272190,0.001402348
ISIC_0273533,6.3133225e-06
ISIC_0274458,0.00144343
ISIC_0274698,3.394247e-05
ISIC_0274789,0.67252445
ISIC_0276718,0.0009115322
ISIC_0280382,0.002159027
ISIC_0280752,0.14461477
ISIC_0280782,0.672526
ISIC_0280827,0.001233859
ISIC_0281227,0.0011168357
ISIC_0282269,0.00025907153
ISIC_0282486,0.0007018366
ISIC_0282737,0.000407978
ISIC_0284147,0.00054382434
ISIC_0284441,0.39929315
ISIC_0284485,8.994826e-05
ISIC_0285491,0.053574298
ISIC_0285697,0.00041905543
ISIC_0286688,0.0074165864
ISIC_0287132,0.0005613327
ISIC_0287325,0.672524
ISIC_0288225,0.0005771938
ISIC_0290187,0.00037347645
ISIC_0291705,7.46475e-05
ISIC_0292996,0.35382855
ISIC_0294150,0.0005890732
ISIC_0296540,0.0015200503
ISIC_0297539,0.05763404
ISIC_0297702,0.0016694035
ISIC_0298417,0.6725269
ISIC_0299870,0.25870305
ISIC_0300002,0.00047972484
ISIC_0301547,0.010635488
ISIC_0301769,0.00827411
ISIC_0304467,0.0039675995
ISIC_0304666,0.0069447756
ISIC_0304667,0.19334632
ISIC_0306094,1.125409e-05
ISIC_0307004,0.6725259
ISIC_0307411,0.00945544
ISIC_0309192,0.6725302
ISIC_0309503,0.0036496802
ISIC_0310320,0.018394424
ISIC_0311235,0.67252845
ISIC_0311814,0.0018966051
ISIC_0312717,2.4146277e-05
ISIC_0313675,0.00017385086
ISIC_0317285,0.007879115
ISIC_0318934,0.001845136
ISIC_0319131,0.00076898286
ISIC_0319990,0.00052994024
ISIC_0320662,0.00021169613
ISIC_0321218,0.002842304
ISIC_0321906,0.6725308
ISIC_0321948,0.000935839
ISIC_0322514,0.0012758371
ISIC_0327756,0.67252797
ISIC_0328346,0.0001803529
ISIC_0328687,0.00011020879
ISIC_0328823,0.0010667096
ISIC_0329169,0.00028486538
ISIC_0329910,0.05985202
ISIC_0330060,0.5058567
ISIC_0330886,0.00013130922
ISIC_0332421,0.00048986415
ISIC_0332456,0.6725284
ISIC_0334179,9.262838e-05
ISIC_0335244,8.032748e-05
ISIC_0335886,0.0033956391
ISIC_0336093,0.051719002
ISIC_0338118,0.015983619
ISIC_0338587,0.00053786923
ISIC_0339455,0.00028728816
ISIC_0340198,2.2871209e-05
ISIC_0340572,0.67215526
ISIC_0341315,0.00086654926
ISIC_0343131,0.00036155834
ISIC_0343283,0.67252624
ISIC_0346766,0.002016433
ISIC_0347157,0.07090613
ISIC_0348342,0.003334339
ISIC_0350347,0.10200495
ISIC_0350470,1.6120954e-05
ISIC_0351156,0.2087955
ISIC_0351912,0.0010708862
ISIC_0352620,0.02880615
ISIC_0353021,5.2269356e-06
ISIC_0355377,0.0008225035
ISIC_0358260,0.00057147664
ISIC_0358623,0.00030713223
ISIC_0359676,0.00011886717
ISIC_0359720,0.00045335488
ISIC_0361122,0.00092524907
ISIC_0366488,0.0007427825
ISIC_0367795,0.2746104
ISIC_0367988,0.6725284
ISIC_0368092,0.00044811924
ISIC_0368696,0.0004106042
ISIC_0369888,0.02672113
ISIC_0370322,0.0035467206
ISIC_0371470,0.0002938109
ISIC_0371907,0.008665239
ISIC_0372927,0.0010265533
ISIC_0372955,8.008586e-05
ISIC_0372971,0.00023088242
ISIC_0373723,0.00012488465
ISIC_0375431,0.0021291159
ISIC_0377642,0.07463192
ISIC_0378391,0.00061645603
ISIC_0378668,0.3031945
ISIC_0379549,0.00011239346
ISIC_0380224,7.4828176e-06
ISIC_0381595,0.0067298003
ISIC_0382931,0.0015861426
ISIC_0383641,0.6725313
ISIC_0383780,0.00011936763
ISIC_0385415,0.67252594
ISIC_0385463,0.0027108854
ISIC_0385865,0.011364591
ISIC_0388802,0.00028112024
ISIC_0389010,0.67252755
ISIC_0389392,0.009699995
ISIC_0389675,8.2221726e-05
ISIC_0390209,0.008361403
ISIC_0391046,0.67244637
ISIC_0391777,0.00027773317
ISIC_0392680,0.022433257
ISIC_0392931,0.0003219923
ISIC_0393891,0.49355477
ISIC_0394533,0.00073891034
ISIC_0394763,0.00033590622
ISIC_0394802,0.67252773
ISIC_0395681,0.0001384706
ISIC_0395885,0.0052103614
ISIC_0398134,0.00054415414
ISIC_0400652,0.00036722142
ISIC_0401679,0.0073457323
ISIC_0403198,0.028126033
ISIC_0406137,5.6348977e-06
ISIC_0407054,0.00033189444
ISIC_0407220,0.0006129865
ISIC_0408372,6.777038e-05
ISIC_0408969,0.012350785
ISIC_0409388,0.009220868
ISIC_0410649,0.20844738
ISIC_0411243,0.0040187524
ISIC_0414776,0.008345848
ISIC_0416431,0.00036365402
ISIC_0416708,0.0036814392
ISIC_0418978,0.00017704403
ISIC_0419005,0.0627792
ISIC_0421107,0.00019488057
ISIC_0424070,0.00067091774
ISIC_0426960,0.00025575492
ISIC_0427371,0.0017027581
ISIC_0429551,0.0012174724
ISIC_0431350,0.0012021437
ISIC_0431499,0.5237935
ISIC_0431738,0.022378834
ISIC_0432133,0.50707
ISIC_0432265,0.0009145461
ISIC_0432894,0.114590615
ISIC_0433895,0.039193053
ISIC_0434253,0.0011020347
ISIC_0434274,0.0006520259
ISIC_0434285,5.6105033e-05
ISIC_0434890,0.001795631
ISIC_0434920,0.0009796643
ISIC_0435283,0.0062847813
ISIC_0435396,4.328639e-06
ISIC_0436298,0.00056806835
ISIC_0436727,0.006802878
ISIC_0436779,0.0025552036
ISIC_0436884,0.6725265
ISIC_0437081,0.026765002
ISIC_0437384,0.0001444092
ISIC_0437987,0.672527
ISIC_0438584,0.6725249
ISIC_0439475,3.787628e-05
ISIC_0441244,0.0430628
ISIC_0442293,0.61511135
ISIC_0442567,0.08090998
ISIC_0445097,0.00014109229
ISIC_0446097,0.67252505
ISIC_0446287,4.6379828e-05
ISIC_0446447,0.0061972793
ISIC_0448691,0.006686292
ISIC_0450552,1.523795e-05
ISIC_0451155,0.6725268
ISIC_0451665,0.07231534
ISIC_0452297,0.0007799839
ISIC_0453555,0.67252874
ISIC_0454124,0.0050265915
ISIC_0454916,0.3564485
ISIC_0456176,0.15263869
ISIC_0456797,4.838799e-06
ISIC_0457344,0.0004618495
ISIC_0457384,0.002497121
ISIC_0457494,0.48085916
ISIC_0457530,0.0073070894
ISIC_0457688,0.0015197261
ISIC_0459718,0.00035863335
ISIC_0460023,9.757043e-05
ISIC_0460170,0.67252475
ISIC_0460323,0.00029940245
ISIC_0461615,0.6725309
ISIC_0462037,0.001626223
ISIC_0462120,0.23705426
ISIC_0462327,0.00015677697
ISIC_0462336,0.085931666
ISIC_0462792,0.0053669857
ISIC_0463800,0.67252815
ISIC_0464417,0.61365753
ISIC_0465975,0.110008
ISIC_0467617,0.0058999695
ISIC_0468644,0.020790841
ISIC_0469457,0.0034687598
ISIC_0470465,0.67252624
ISIC_0470699,0.6725256
ISIC_0473489,0.0037442057
ISIC_0474220,0.0070574908
ISIC_0476927,8.4756466e-05
ISIC_0477213,0.6725327
ISIC_0477217,0.00046304674
ISIC_0477424,0.01512209
ISIC_0477793,0.67252886
ISIC_0477875,0.0016486384
ISIC_0477986,0.00036054087
ISIC_0479726,0.03932371
ISIC_0479755,0.67252624
ISIC_0480158,0.0010466281
ISIC_0481105,0.67252815
ISIC_0482298,0.0026626217
ISIC_0482617,0.0007262542
ISIC_0485889,0.03637252
ISIC_0486436,3.2348114e-05
ISIC_0487789,0.672529
ISIC_0488846,0.0010187979
ISIC_0490555,0.0005028882
ISIC_0492058,0.0037592673
ISIC_0493101,0.23967029
ISIC_0493429,0.6725293
ISIC_0493786,0.08351799
ISIC_0495167,0.00029770005
ISIC_0495234,0.03706535
ISIC_0495887,0.6725254
ISIC_0495948,0.011833601
ISIC_0497721,0.122915484
ISIC_0498659,0.00020245234
ISIC_0500319,0.0014443486
ISIC_0500851,0.0006691132
ISIC_0501199,0.6725306
ISIC_0501295,0.00014288061
ISIC_0502032,0.001567588
ISIC_0502364,0.005378547
ISIC_0504453,0.67253256
ISIC_0504686,0.00047927257
ISIC_0504935,2.395908e-05
ISIC_0505403,0.08957059
ISIC_0505447,0.0007167838
ISIC_0506082,0.003903516
ISIC_0506198,0.0007432151
ISIC_0508596,0.6725249
ISIC_0509538,3.7047037e-05
ISIC_0510408,0.008378468
ISIC_0510439,0.00019732291
ISIC_0510794,0.006488718
ISIC_0511981,0.34801003
ISIC_0513674,0.16938536
ISIC_0513808,8.849376e-05
ISIC_0515041,0.0026602244
ISIC_0515737,0.25822568
ISIC_0517531,0.0003266182
ISIC_0517673,0.00034842084
ISIC_0519860,0.0009756051
ISIC_0520611,0.0062639304
ISIC_0521580,0.0006155194
ISIC_0521689,0.0042644404
ISIC_0521877,0.0005843533
ISIC_0522569,0.035280876
ISIC_0523596,0.00018646652
ISIC_0524466,0.4938269
ISIC_0524604,0.6725253
ISIC_0525213,4.3018972e-05
ISIC_0525405,0.3754538
ISIC_0527588,3.7074282e-05
ISIC_0528304,0.6725298
ISIC_0528945,0.00531406
ISIC_0530946,0.0069695585
ISIC_0532813,0.0003540009
ISIC_0533917,0.00037829188
ISIC_0535264,0.6725291
ISIC_0535812,0.6725297
ISIC_0536393,0.0013233683
ISIC_0537310,0.49372652
ISIC_0537430,0.6725261
ISIC_0538335,0.00025889868
ISIC_0538391,0.6725273
ISIC_0539046,0.00019139225
ISIC_0539432,0.6725259
ISIC_0539662,0.0040962766
ISIC_0541206,0.0013238499
ISIC_0542744,0.005354771
ISIC_0542899,1.588791e-05
ISIC_0543866,6.924712e-05
ISIC_0544482,0.017958395
ISIC_0545219,0.014808396
ISIC_0545222,0.16786236
ISIC_0546119,0.00030206374
ISIC_0546506,0.6725243
ISIC_0546632,0.0015203311
ISIC_0546682,0.04356531
ISIC_0547086,0.01419288
ISIC_0548182,0.6725291
ISIC_0548968,0.3537895
ISIC_0550777,1.7160204e-05
ISIC_0554395,4.0787785e-05
ISIC_0554507,0.2572139
ISIC_0554535,0.0005195705
ISIC_0554819,0.00046010717
ISIC_0555540,0.6725312
ISIC_0556297,0.00029994844
ISIC_0556505,0.00060219254
ISIC_0556568,6.226858e-05
ISIC_0557285,0.00033697175
ISIC_0557595,0.0008822885
ISIC_0557850,0.002028747
ISIC_0558458,0.123660795
ISIC_0558563,0.0006986697
ISIC_0558899,0.40557405
ISIC_0559101,0.2850402
ISIC_0561202,0.67252946
ISIC_0564203,0.003328158
ISIC_0565070,0.6725293
ISIC_0567332,0.020531049
ISIC_0570796,0.0020541053
ISIC_0571162,0.25724584
ISIC_0571336,0.66303664
ISIC_0572486,0.00018061689
ISIC_0574930,0.0005536521
ISIC_0576125,0.00011885958
ISIC_0578316,8.254755e-06
