image_name,target
ISIC_0052060,0.0006433007
ISIC_0052349,0.00042972475
ISIC_0058510,0.0021274025
ISIC_0073313,0.0032865845
ISIC_0073502,0.01634292
ISIC_0074618,0.016798306
ISIC_0076801,0.017029483
ISIC_0077586,0.017991083
ISIC_0082004,0.016386192
ISIC_0082785,0.016367288
ISIC_0085332,0.00180954
ISIC_0087243,0.0006670967
ISIC_0088167,0.016420621
ISIC_0089356,0.01673505
ISIC_0090283,0.01649957
ISIC_0092481,0.00023213927
ISIC_0095455,0.016462183
ISIC_0095790,0.00047163657
ISIC_0097719,0.0031853272
ISIC_0099348,0.016514488
ISIC_0101040,0.009307612
ISIC_0101383,0.016651409
ISIC_0105104,0.01639884
ISIC_0108196,0.016569246
ISIC_0112420,0.017551655
ISIC_0114232,0.0017602484
ISIC_0115798,0.0016918725
ISIC_0116844,0.0038260573
ISIC_0126432,0.01677335
ISIC_0131485,0.0040504388
ISIC_0131912,0.0007810892
ISIC_0131978,0.0026992718
ISIC_0139322,0.016354665
ISIC_0142066,0.016269147
ISIC_0143109,0.01638454
ISIC_0148210,0.016522389
ISIC_0148937,0.00082499254
ISIC_0150213,0.016418241
ISIC_0152553,0.00023426645
ISIC_0153127,0.0017860245
ISIC_0154289,0.016424056
ISIC_0155813,0.016409773
ISIC_0155983,0.0060996953
ISIC_0157088,0.016139684
ISIC_0158761,0.0013021444
ISIC_0161963,0.016438043
ISIC_0165178,0.016634375
ISIC_0165230,0.016489862
ISIC_0165615,0.0031119317
ISIC_0165617,0.01731703
ISIC_0165674,0.0023303675
ISIC_0165928,0.005250116
ISIC_0166561,0.0011388336
ISIC_0168125,0.016916381
ISIC_0169378,0.004169993
ISIC_0169575,0.0014571366
ISIC_0169906,0.016513782
ISIC_0171865,0.016674068
ISIC_0172678,0.001039118
ISIC_0174800,0.016393019
ISIC_0175014,0.016374776
ISIC_0175798,0.01674191
ISIC_0176152,0.017105533
ISIC_0177083,0.0028621135
ISIC_0178235,0.016723223
ISIC_0178258,0.01738816
ISIC_0178428,0.0049766186
ISIC_0178741,0.016970469
ISIC_0180057,0.016370123
ISIC_0182213,0.016478745
ISIC_0183334,0.0027089885
ISIC_0183449,0.017031519
ISIC_0183658,0.0008685576
ISIC_0183771,0.0015172723
ISIC_0186715,0.016744224
ISIC_0187786,0.0035171309
ISIC_0188485,0.01680334
ISIC_0191895,0.017556187
ISIC_0192184,0.016728068
ISIC_0192807,0.01793064
ISIC_0193289,0.016492374
ISIC_0194115,0.0019302829
ISIC_0195744,0.017221667
ISIC_0195995,5.917631e-05
ISIC_0196159,0.017102
ISIC_0196622,0.0009480471
ISIC_0196807,0.0048243892
ISIC_0197182,0.004328795
ISIC_0197440,0.016357452
ISIC_0197860,0.016856099
ISIC_0198376,0.0015393075
ISIC_0198622,0.0026317653
ISIC_0199195,0.017272644
ISIC_0199718,0.0063191745
ISIC_0199780,0.0013659415
ISIC_0200120,0.016438082
ISIC_0204399,0.017439624
ISIC_0204875,0.018150726
ISIC_0205627,0.0011745241
ISIC_0206261,0.016670456
ISIC_0206934,0.018803794
ISIC_0207197,0.017338838
ISIC_0208233,0.0038793136
ISIC_0209640,0.002507311
ISIC_0210915,0.016795881
ISIC_0212435,0.0021671825
ISIC_0212468,0.01660846
ISIC_0213848,0.016829813
ISIC_0216203,0.016905759
ISIC_0216447,0.016640177
ISIC_0220438,0.009620109
ISIC_0220466,0.016330956
ISIC_0223354,0.016960131
ISIC_0223463,0.016727425
ISIC_0223760,0.0044157426
ISIC_0224309,0.01639282
ISIC_0225471,0.016499192
ISIC_0225894,0.01663368
ISIC_0226234,0.0026795438
ISIC_0227767,0.00011053557
ISIC_0228452,0.003026396
ISIC_0229266,0.016765073
ISIC_0230247,0.0010200532
ISIC_0230499,0.016364012
ISIC_0231539,0.016598968
ISIC_0231788,0.017101798
ISIC_0232763,0.016404271
ISIC_0235107,0.017247101
ISIC_0235501,0.016841842
ISIC_0235505,0.016512992
ISIC_0235542,0.016653027
ISIC_0238185,0.0043073483
ISIC_0238872,0.016558418
ISIC_0239635,0.016370652
ISIC_0240839,0.0018977453
ISIC_0241566,0.016762039
ISIC_0243686,0.01658214
ISIC_0243937,0.016901383
ISIC_0244266,0.016422594
ISIC_0244465,0.016446142
ISIC_0244617,0.016391374
ISIC_0244885,0.016432254
ISIC_0245273,0.0057948437
ISIC_0246008,0.003243046
ISIC_0246211,0.016757127
ISIC_0248702,0.016393827
ISIC_0251455,0.016831897
ISIC_0251656,0.01689066
ISIC_0252811,0.016827121
ISIC_0254594,0.0029086594
ISIC_0255112,0.016313141
ISIC_0256267,0.0007129863
ISIC_0258149,0.01734517
ISIC_0258489,0.016388744
ISIC_0258717,0.01703745
ISIC_0259209,0.016961513
ISIC_0259237,0.016453069
ISIC_0261866,0.016324554
ISIC_0261904,0.0021056822
ISIC_0261907,0.0025789961
ISIC_0262392,0.016553216
ISIC_0262492,0.01712294
