image_name,target
ISIC_0052060,0.0050711394
ISIC_0052349,0.0054364614
ISIC_0058510,0.0056337556
ISIC_0073313,0.0056322543
ISIC_0073502,0.0056501133
ISIC_0074618,0.0056796777
ISIC_0076801,0.005666514
ISIC_0077586,0.0053631356
ISIC_0082004,0.005606875
ISIC_0082785,0.005629157
ISIC_0085332,0.0051514963
ISIC_0087243,0.0051352265
ISIC_0088167,0.0055952366
ISIC_0089356,0.00559952
ISIC_0090283,0.00561936
ISIC_0092481,0.005637296
ISIC_0095455,0.0056994483
ISIC_0095790,0.005382696
ISIC_0097719,0.005270113
ISIC_0099348,0.0056619295
ISIC_0101040,0.0057004537
ISIC_0101383,0.005606622
ISIC_0105104,0.0056634815
ISIC_0108196,0.00567894
ISIC_0112420,0.0056599644
ISIC_0114232,0.005614558
ISIC_0115798,0.005630631
ISIC_0116844,0.0056250887
ISIC_0126432,0.005136167
ISIC_0131485,0.0056117233
ISIC_0131912,0.005626937
ISIC_0131978,0.0056226645
ISIC_0139322,0.005650936
ISIC_0142066,0.0056512197
ISIC_0143109,0.0056715
ISIC_0148210,0.005681312
ISIC_0148937,0.0056445124
ISIC_0150213,0.0056810617
ISIC_0152553,0.0052258763
ISIC_0153127,0.005594343
ISIC_0154289,0.0056941323
ISIC_0155813,0.0056258086
ISIC_0155983,0.0051611657
ISIC_0157088,0.005158064
ISIC_0158761,0.0056476872
ISIC_0161963,0.005688876
ISIC_0165178,0.0057037817
ISIC_0165230,0.005656928
ISIC_0165615,0.005644247
ISIC_0165617,0.0056675915
ISIC_0165674,0.005652469
ISIC_0165928,0.0056606545
ISIC_0166561,0.0053062825
ISIC_0168125,0.005696025
ISIC_0169378,0.005646825
ISIC_0169575,0.0056435913
ISIC_0169906,0.005655292
ISIC_0171865,0.0056726723
ISIC_0172678,0.0050755274
ISIC_0174800,0.005678964
ISIC_0175014,0.0054414477
ISIC_0175798,0.0056308336
ISIC_0176152,0.0056565334
ISIC_0177083,0.005654439
ISIC_0178235,0.005609103
ISIC_0178258,0.0056398064
ISIC_0178428,0.005645735
ISIC_0178741,0.00565847
ISIC_0180057,0.00566534
ISIC_0182213,0.0056620073
ISIC_0183334,0.0056178384
ISIC_0183449,0.0056834915
ISIC_0183658,0.005429343
ISIC_0183771,0.005020333
ISIC_0186715,0.0055313106
ISIC_0187786,0.005625838
ISIC_0188485,0.005193444
ISIC_0191895,0.0057077794
ISIC_0192184,0.0056950804
ISIC_0192807,0.005663814
ISIC_0193289,0.0054818504
ISIC_0194115,0.0056175375
ISIC_0195744,0.005684085
ISIC_0195995,0.0049652057
ISIC_0196159,0.0056935847
ISIC_0196622,0.005506179
ISIC_0196807,0.0053087845
ISIC_0197182,0.0056310953
ISIC_0197440,0.005386746
ISIC_0197860,0.0056651626
