image_name,target
ISIC_0052060,6.300541e-06
ISIC_0052349,3.5176547e-06
ISIC_0058510,2.7030246e-06
ISIC_0073313,6.7593614e-06
ISIC_0073502,1.9477495e-05
ISIC_0074618,4.353306e-05
ISIC_0076801,6.8380737e-06
ISIC_0077586,1.9896146e-05
ISIC_0082004,1.3541438e-05
ISIC_0082785,1.29934415e-05
ISIC_0085332,6.5175054e-06
ISIC_0087243,6.4688825e-06
ISIC_0088167,1.0277921e-05
ISIC_0089356,1.3574862e-05
ISIC_0090283,9.466387e-06
ISIC_0092481,0.00019505755
ISIC_0095455,4.7827266e-06
ISIC_0095790,9.593193e-06
ISIC_0097719,0.49121982
ISIC_0099348,0.00077020837
ISIC_0101040,7.65017e-06
ISIC_0101383,1.7750244e-05
ISIC_0105104,0.008068999
ISIC_0108196,1.848852e-05
ISIC_0112420,0.49213716
ISIC_0114232,1.1821947e-05
ISIC_0115798,6.8004906e-06
ISIC_0116844,3.7594118e-06
ISIC_0126432,5.9572976e-06
ISIC_0131485,8.589595e-06
ISIC_0131912,1.3823509e-05
ISIC_0131978,8.103638e-06
ISIC_0139322,2.508097e-05
ISIC_0142066,0.00017501162
ISIC_0143109,1.3852093e-05
ISIC_0148210,9.420816e-06
ISIC_0148937,5.233045e-06
ISIC_0150213,2.4361938e-05
ISIC_0152553,3.3915724e-06
ISIC_0153127,1.0737452e-05
ISIC_0154289,2.0554915e-05
ISIC_0155813,8.022315e-06
ISIC_0155983,0.4920606
ISIC_0157088,4.2467905e-06
ISIC_0158761,9.146589e-06
ISIC_0161963,1.4550443e-05
ISIC_0165178,7.2202656e-06
ISIC_0165230,3.0261517e-05
ISIC_0165615,8.936807e-06
ISIC_0165617,1.657746e-05
ISIC_0165674,8.637106e-06
ISIC_0165928,3.7518794e-06
ISIC_0166561,5.765918e-06
ISIC_0168125,1.20146315e-05
ISIC_0169378,1.13027045e-05
ISIC_0169575,1.3122628e-05
ISIC_0169906,0.4911356
ISIC_0171865,0.0008862599
ISIC_0172678,9.0197145e-06
ISIC_0174800,4.2270804e-06
ISIC_0175014,3.8126407e-05
ISIC_0175798,0.043177374
ISIC_0176152,8.524474e-06
ISIC_0177083,1.6172784e-05
ISIC_0178235,3.3489152e-05
ISIC_0178258,9.991839e-06
ISIC_0178428,4.2189076e-05
ISIC_0178741,3.9459443e-05
ISIC_0180057,7.895743e-06
ISIC_0182213,0.4898698
ISIC_0183334,5.0492868e-06
ISIC_0183449,0.4868302
ISIC_0183658,5.225066e-06
ISIC_0183771,1.36080835e-05
ISIC_0186715,1.3505379e-05
ISIC_0187786,4.496301e-05
ISIC_0188485,7.419334e-06
ISIC_0191895,4.055948e-05
