image_name,target
ISIC_0052060,0.00054244394
ISIC_0052349,0.0003061298
ISIC_0058510,0.0017999234
ISIC_0073313,0.00025008374
ISIC_0073502,0.0001951316
ISIC_0074618,0.011866947
ISIC_0076801,0.00018033071
ISIC_0077586,0.0034479254
ISIC_0082004,0.001808474
ISIC_0082785,0.0233897
ISIC_0085332,0.00015402873
ISIC_0087243,0.003499828
ISIC_0088167,0.00040038352
ISIC_0089356,0.00029951896
ISIC_0090283,0.0028142075
ISIC_0092481,0.00042180484
ISIC_0095455,0.00083732523
ISIC_0095790,0.0010344688
ISIC_0097719,0.0001751076
ISIC_0099348,0.5347384
ISIC_0101040,0.000577832
ISIC_0101383,0.0008711751
ISIC_0105104,0.5375766
ISIC_0108196,0.0017593731
ISIC_0112420,0.53757656
ISIC_0114232,0.00035489432
ISIC_0115798,0.00030626176
ISIC_0116844,6.0799477e-05
ISIC_0126432,0.0003097848
ISIC_0131485,0.009142377
ISIC_0131912,0.0005437901
ISIC_0131978,0.0017523525
ISIC_0139322,0.049285755
ISIC_0142066,0.24015604
ISIC_0143109,0.012497077
ISIC_0148210,0.0026153827
ISIC_0148937,0.00024830137
ISIC_0150213,0.0006635705
ISIC_0152553,0.00054190494
ISIC_0153127,0.00085998327
ISIC_0154289,0.00037846432
ISIC_0155813,0.0020946756
ISIC_0155983,0.5375767
ISIC_0157088,0.0011617545
ISIC_0158761,0.0010347515
ISIC_0161963,0.009388931
ISIC_0165178,0.00084553583
ISIC_0165230,0.005682048
ISIC_0165615,0.0009575288
ISIC_0165617,0.00014686563
ISIC_0165674,0.00036459076
ISIC_0165928,0.0006897979
ISIC_0166561,0.0010391378
ISIC_0168125,0.00021749422
ISIC_0169378,0.0006729609
ISIC_0169575,0.0006926255
ISIC_0169906,0.5375763
ISIC_0171865,0.072409876
ISIC_0172678,0.00029958578
ISIC_0174800,0.00045912576
ISIC_0175014,0.0024186843
ISIC_0175798,0.12756865
ISIC_0176152,0.00034387485
ISIC_0177083,0.0024734302
ISIC_0178235,0.11035208
ISIC_0178258,0.02096517
ISIC_0178428,0.018360406
ISIC_0178741,0.012213147
ISIC_0180057,0.000898672
ISIC_0182213,0.53757644
ISIC_0183334,0.00096957316
ISIC_0183449,0.5375758
ISIC_0183658,0.0001957805
ISIC_0183771,0.0015504498
ISIC_0186715,0.0023867518
ISIC_0187786,0.0018465901
ISIC_0188485,0.0008949494
ISIC_0191895,0.11400986
ISIC_0192184,0.0007348617
